
input orientation, VRS
DMU,Category,Original,Target,Radial,Non-radial
,TaskCompleted,139.000000,166.361326,0.000000,27.361326
170.000000,Holidays Taken,65.000000,6.476124,-58.523876,-0.000000
0.099633,DeadlinesMissed,19.000000,1.893021,-17.106979,-0.000000
,Experience(yrs),17.000000,17.000000,0.000000,0.000000
,number of EOM,1.000000,4.263510,0.000000,3.263510
,EOY(points),8.000000,47.849469,0.000000,39.849469
,DeadlinesMet,51.000000,136.399672,0.000000,85.399672
,TaskAssigned,156.000000,156.000000,0.000000,-0.000000
,EOM points (agg),280.000000,637.261582,0.000000,357.261582
,Manager Score,7.000000,53.674642,0.000000,46.674642
,TaskCompleted,137.000000,154.106979,0.000000,17.106979
171.000000,Holidays Taken,138.000000,4.861718,-133.138282,-0.000000
0.035230,DeadlinesMissed,176.000000,6.200452,-169.799547,-0.000000
,Experience(yrs),14.000000,14.000000,0.000000,-0.000000
,number of EOM,1.000000,1.834577,0.000000,0.834577
,EOY(points),89.000000,89.000000,0.000000,-0.000000
,DeadlinesMet,1.000000,146.857163,0.000000,145.857163
,TaskAssigned,177.000000,176.999998,0.000000,-0.000002
,EOM points (agg),404.000000,1328.568578,0.000000,924.568578
,Manager Score,56.000000,86.635972,0.000000,30.635972
,TaskCompleted,1.000000,170.799546,0.000000,169.799546
172.000000,Holidays Taken,144.000000,5.926114,-138.073886,0.000000
0.041154,DeadlinesMissed,85.000000,3.498053,-81.501947,0.000000
,Experience(yrs),24.000000,24.000000,0.000000,0.000000
,number of EOM,2.000000,6.107200,0.000000,4.107200
,EOY(points),16.000000,69.508839,0.000000,53.508839
,DeadlinesMet,9.000000,64.909562,0.000000,55.909562
,TaskAssigned,95.000000,95.000002,0.000000,0.000002
,EOM points (agg),252.000000,708.662298,0.000000,456.662298
,Manager Score,79.000000,85.208414,0.000000,6.208414
,TaskCompleted,10.000000,91.501949,0.000000,81.501949
173.000000,Holidays Taken,109.000000,7.574790,-101.425210,0.000000
0.069493,DeadlinesMissed,246.000000,17.095397,-228.904603,-0.000000
,Experience(yrs),1.000000,23.347580,0.000000,22.347580
,number of EOM,9.000000,9.000000,0.000000,-0.000000
,EOY(points),96.000000,110.367858,0.000000,14.367858
,DeadlinesMet,14.000000,342.511304,0.000000,328.511304
,TaskAssigned,465.000000,464.999998,0.000000,-0.000002
,EOM points (agg),972.000000,2501.891115,0.000000,1529.891115
,Manager Score,97.000000,129.736864,0.000000,32.736864
,TaskCompleted,219.000000,447.904601,0.000000,228.904601
174.000000,Holidays Taken,126.000000,2.909566,-123.090434,0.000000
0.023092,DeadlinesMissed,48.000000,1.108406,-46.891594,0.000000
,Experience(yrs),7.000000,7.000000,0.000000,0.000000
,number of EOM,0.000000,1.678236,0.000000,1.678236
,EOY(points),12.000000,22.781831,0.000000,10.781831
,DeadlinesMet,12.000000,57.876716,0.000000,45.876716
,TaskAssigned,75.000000,75.000002,0.000000,0.000002
,EOM points (agg),378.000000,378.000003,0.000000,0.000003
,Manager Score,20.000000,24.674599,0.000000,4.674599
,TaskCompleted,27.000000,73.891596,0.000000,46.891596
175.000000,Holidays Taken,90.000000,7.529381,-82.470619,0.000000
0.083660,DeadlinesMissed,113.000000,9.453557,-103.546443,0.000000
,Experience(yrs),27.000000,27.000000,0.000000,0.000000
,number of EOM,10.000000,10.000000,0.000000,0.000000
,EOY(points),38.000000,88.545034,0.000000,50.545034
,DeadlinesMet,117.000000,186.444649,0.000000,69.444649
,TaskAssigned,261.000000,261.000001,0.000000,0.000001
,EOM points (agg),1154.000000,1154.000012,0.000000,0.000012
,Manager Score,76.000000,93.464597,0.000000,17.464597
,TaskCompleted,148.000000,251.546445,0.000000,103.546445
176.000000,Holidays Taken,76.000000,6.810756,-69.189244,0.000000
0.089615,DeadlinesMissed,94.000000,8.423830,-85.576170,0.000000
,Experience(yrs),24.000000,30.689755,0.000000,6.689755
,number of EOM,11.000000,11.000000,0.000000,0.000000
,EOY(points),88.000000,88.000000,0.000000,0.000000
,DeadlinesMet,36.000000,90.221095,0.000000,54.221095
,TaskAssigned,155.000000,155.000000,0.000000,0.000000
,EOM points (agg),820.000000,820.000002,0.000000,0.000002
,Manager Score,89.000000,102.441249,0.000000,13.441249
,TaskCompleted,61.000000,146.576170,0.000000,85.576170
177.000000,Holidays Taken,111.000000,6.133135,-104.866865,0.000000
0.055253,DeadlinesMissed,48.000000,2.652166,-45.347834,-0.000000
,Experience(yrs),23.000000,23.000000,0.000000,0.000000
,number of EOM,2.000000,5.795642,0.000000,3.795642
,EOY(points),43.000000,83.694068,0.000000,40.694068
,DeadlinesMet,14.000000,51.572303,0.000000,37.572303
,TaskAssigned,74.000000,74.000000,0.000000,0.000000
,EOM points (agg),1156.000000,1155.999999,0.000000,-0.000001
,Manager Score,27.000000,100.904764,0.000000,73.904764
,TaskCompleted,26.000000,71.347834,0.000000,45.347834
178.000000,Holidays Taken,33.000000,6.891325,-26.108675,-0.000000
0.208828,DeadlinesMissed,17.000000,3.550076,-13.449924,-0.000000
,Experience(yrs),16.000000,16.000000,0.000000,-0.000000
,number of EOM,3.000000,5.555882,0.000000,2.555882
,EOY(points),97.000000,97.000000,0.000000,0.000000
,DeadlinesMet,114.000000,118.529085,0.000000,4.529085
,TaskAssigned,146.000000,145.999999,0.000000,-0.000001
,EOM points (agg),455.000000,1067.694722,0.000000,612.694722
,Manager Score,52.000000,69.764885,0.000000,17.764885
,TaskCompleted,129.000000,142.449923,0.000000,13.449923
179.000000,Holidays Taken,55.000000,3.198935,-51.801065,0.000000
0.058162,DeadlinesMissed,223.000000,12.970228,-210.029773,0.000000
,Experience(yrs),12.000000,13.381711,0.000000,1.381711
,number of EOM,0.000000,3.905123,0.000000,3.905123
,EOY(points),100.000000,100.000000,0.000000,-0.000000
,DeadlinesMet,25.000000,180.380706,0.000000,155.380706
,TaskAssigned,261.000000,260.999999,0.000000,-0.000001
,EOM points (agg),325.000000,2217.540856,0.000000,1892.540856
,Manager Score,99.000000,117.382794,0.000000,18.382794
,TaskCompleted,38.000000,248.029772,0.000000,210.029772
180.000000,Holidays Taken,68.000000,6.199763,-61.800237,-0.000000
0.091173,DeadlinesMissed,69.000000,6.290936,-62.709064,0.000000
,Experience(yrs),8.000000,22.516158,0.000000,14.516158
,number of EOM,9.000000,9.000000,0.000000,-0.000000
,EOY(points),73.000000,73.000000,0.000000,-0.000000
,DeadlinesMet,10.000000,101.150151,0.000000,91.150151
,TaskAssigned,152.000000,151.999999,0.000000,-0.000001
,EOM points (agg),1111.000000,1111.000001,0.000000,0.000001
,Manager Score,85.000000,87.939178,0.000000,2.939178
,TaskCompleted,83.000000,145.709063,0.000000,62.709063
181.000000,Holidays Taken,125.000000,7.763694,-117.236306,0.000000
0.062110,DeadlinesMissed,21.000000,1.304301,-19.695699,-0.000000
,Experience(yrs),13.000000,28.677873,0.000000,15.677873
,number of EOM,8.000000,8.000000,0.000000,0.000000
,EOY(points),92.000000,92.000001,0.000000,0.000001
,DeadlinesMet,15.000000,37.658845,0.000000,22.658845
,TaskAssigned,56.000000,56.000001,0.000000,0.000001
,EOM points (agg),566.000000,1072.697828,0.000000,506.697828
,Manager Score,19.000000,108.570492,0.000000,89.570492
,TaskCompleted,35.000000,54.695700,0.000000,19.695700
182.000000,Holidays Taken,100.000000,6.102803,-93.897197,-0.000000
0.061028,DeadlinesMissed,6.000000,0.366168,-5.633832,0.000000
,Experience(yrs),24.000000,24.000000,0.000000,-0.000000
,number of EOM,6.000000,6.285887,0.000000,0.285887
,EOY(points),68.000000,68.909365,0.000000,0.909365
,DeadlinesMet,5.000000,10.493915,0.000000,5.493915
,TaskAssigned,12.000000,22.015136,0.000000,10.015136
,EOM points (agg),242.000000,743.405691,0.000000,501.405691
,Manager Score,34.000000,87.453168,0.000000,53.453168
,TaskCompleted,6.000000,21.648967,0.000000,15.648967
183.000000,Holidays Taken,4.000000,0.818742,-3.181258,0.000000
0.204686,DeadlinesMissed,175.000000,35.819976,-139.180025,0.000001
,Experience(yrs),8.000000,27.581381,0.000000,19.581381
,number of EOM,12.000000,13.299445,0.000000,1.299445
,EOY(points),53.000000,201.784157,0.000000,148.784157
,DeadlinesMet,227.000000,256.071888,0.000000,29.071888
,TaskAssigned,498.000000,498.000003,0.000000,0.000003
,EOM points (agg),501.000000,5268.647634,0.000000,4767.647634
,Manager Score,11.000000,276.683726,0.000000,265.683726
,TaskCompleted,323.000000,462.180028,0.000000,139.180028
184.000000,Holidays Taken,26.000000,8.258596,-17.741404,-0.000000
0.317638,DeadlinesMissed,41.000000,13.023171,-27.976829,-0.000000
,Experience(yrs),19.000000,19.000000,0.000000,0.000000
,number of EOM,5.000000,5.000000,0.000000,0.000000
,EOY(points),0.000000,80.261588,0.000000,80.261588
,DeadlinesMet,3.000000,379.735686,0.000000,376.735686
,TaskAssigned,471.000000,471.000000,0.000000,0.000000
,EOM points (agg),272.000000,1853.737598,0.000000,1581.737598
,Manager Score,42.000000,92.990172,0.000000,50.990172
,TaskCompleted,430.000000,457.976830,0.000000,27.976830
185.000000,Holidays Taken,50.000000,5.207371,-44.792630,0.000000
0.104147,DeadlinesMissed,128.000000,13.330869,-114.669132,0.000000
,Experience(yrs),8.000000,33.568761,0.000000,25.568761
,number of EOM,12.000000,12.000000,0.000000,-0.000000
,EOY(points),85.000000,92.712716,0.000000,7.712716
,DeadlinesMet,25.000000,103.409941,0.000000,78.409941
,TaskAssigned,200.000000,200.000000,0.000000,-0.000000
,EOM points (agg),266.000000,266.000000,0.000000,0.000000
,Manager Score,83.000000,91.236532,0.000000,8.236532
,TaskCompleted,72.000000,186.669131,0.000000,114.669131
186.000000,Holidays Taken,111.000000,5.812234,-105.187766,-0.000000
0.052362,DeadlinesMissed,251.000000,13.142980,-237.857020,-0.000000
,Experience(yrs),28.000000,28.000000,0.000000,-0.000000
,number of EOM,11.000000,11.000000,0.000000,-0.000000
,EOY(points),15.000000,92.958535,0.000000,77.958535
,DeadlinesMet,9.000000,165.969522,0.000000,156.969522
,TaskAssigned,263.000000,263.000000,0.000000,-0.000000
,EOM points (agg),372.000000,1006.625508,0.000000,634.625508
,Manager Score,30.000000,96.231533,0.000000,66.231533
,TaskCompleted,12.000000,249.857019,0.000000,237.857019
187.000000,Holidays Taken,13.000000,2.192548,-10.807452,-0.000000
0.168658,DeadlinesMissed,145.000000,24.455340,-120.544660,-0.000000
,Experience(yrs),3.000000,27.257078,0.000000,24.257078
,number of EOM,12.000000,12.000000,0.000000,-0.000000
,EOY(points),1.000000,145.292229,0.000000,144.292229
,DeadlinesMet,71.000000,167.826386,0.000000,96.826386
,TaskAssigned,336.000000,335.999999,0.000000,-0.000001
,EOM points (agg),1189.000000,3014.688563,0.000000,1825.688563
,Manager Score,65.000000,185.722098,0.000000,120.722098
,TaskCompleted,191.000000,311.544659,0.000000,120.544659
188.000000,Holidays Taken,24.000000,2.151759,-21.848241,-0.000000
0.089657,DeadlinesMissed,290.000000,26.000424,-263.999576,0.000000
,Experience(yrs),0.000000,21.383107,0.000000,21.383107
,number of EOM,4.000000,9.400498,0.000000,5.400498
,EOY(points),70.000000,147.032399,0.000000,77.032399
,DeadlinesMet,14.000000,247.120582,0.000000,233.120582
,TaskAssigned,423.000000,423.000004,0.000000,0.000004
,EOM points (agg),695.000000,3830.239048,0.000000,3135.239048
,Manager Score,70.000000,199.082559,0.000000,129.082559
,TaskCompleted,133.000000,396.999579,0.000000,263.999579
189.000000,Holidays Taken,61.000000,3.398441,-57.601559,0.000000
0.055712,DeadlinesMissed,83.000000,4.624108,-78.375892,-0.000000
,Experience(yrs),17.000000,17.000000,0.000000,0.000000
,number of EOM,1.000000,4.430047,0.000000,3.430047
,EOY(points),4.000000,49.496782,0.000000,45.496782
,DeadlinesMet,3.000000,52.163189,0.000000,49.163189
,TaskAssigned,86.000000,86.000000,0.000000,0.000000
,EOM points (agg),358.000000,407.727314,0.000000,49.727314
,Manager Score,50.000000,59.130708,0.000000,9.130708
,TaskCompleted,3.000000,81.375893,0.000000,78.375893
190.000000,Holidays Taken,89.000000,6.318826,-82.681174,0.000000
0.070998,DeadlinesMissed,139.000000,9.868729,-129.131272,0.000000
,Experience(yrs),21.000000,21.000000,0.000000,0.000000
,number of EOM,4.000000,4.948532,0.000000,0.948532
,EOY(points),55.000000,71.182399,0.000000,16.182399
,DeadlinesMet,39.000000,231.352720,0.000000,192.352720
,TaskAssigned,300.000000,300.000001,0.000000,0.000001
,EOM points (agg),1094.000000,1094.000009,0.000000,0.000009
,Manager Score,24.000000,83.895158,0.000000,59.895158
,TaskCompleted,161.000000,290.131272,0.000000,129.131272
191.000000,Holidays Taken,111.000000,7.063661,-103.936339,-0.000000
0.063637,DeadlinesMissed,148.000000,9.418214,-138.581786,0.000000
,Experience(yrs),20.000000,20.000000,0.000000,-0.000000
,number of EOM,8.000000,8.000000,0.000000,-0.000000
,EOY(points),86.000000,86.000000,0.000000,0.000000
,DeadlinesMet,142.000000,225.770722,0.000000,83.770722
,TaskAssigned,296.000000,295.999997,0.000000,-0.000003
,EOM points (agg),12.000000,1513.621271,0.000000,1501.621271
,Manager Score,74.000000,86.138308,0.000000,12.138308
,TaskCompleted,148.000000,286.581783,0.000000,138.581783
192.000000,Holidays Taken,134.000000,5.463820,-128.536180,-0.000000
0.040775,DeadlinesMissed,22.000000,0.897045,-21.102955,-0.000000
,Experience(yrs),6.000000,20.788619,0.000000,14.788619
,number of EOM,6.000000,6.000000,0.000000,-0.000000
,EOY(points),57.000000,57.000000,0.000000,-0.000000
,DeadlinesMet,4.000000,22.393009,0.000000,18.393009
,TaskAssigned,36.000000,36.000000,0.000000,-0.000000
,EOM points (agg),82.000000,565.803444,0.000000,483.803444
,Manager Score,39.000000,70.909091,0.000000,31.909091
,TaskCompleted,14.000000,35.102955,0.000000,21.102955
193.000000,Holidays Taken,81.000000,6.682726,-74.317274,-0.000000
0.082503,DeadlinesMissed,74.000000,6.105207,-67.894793,0.000000
,Experience(yrs),16.000000,18.231333,0.000000,2.231333
,number of EOM,6.000000,6.000000,0.000000,-0.000000
,EOY(points),18.000000,62.897524,0.000000,44.897524
,DeadlinesMet,67.000000,192.083972,0.000000,125.083972
,TaskAssigned,241.000000,241.000000,0.000000,0.000000
,EOM points (agg),342.000000,1086.286883,0.000000,744.286883
,Manager Score,69.000000,69.000000,0.000000,-0.000000
,TaskCompleted,167.000000,234.894793,0.000000,67.894793
194.000000,Holidays Taken,59.000000,7.589313,-51.410687,0.000000
0.128632,DeadlinesMissed,100.000000,12.863242,-87.136758,0.000000
,Experience(yrs),5.000000,16.288080,0.000000,11.288080
,number of EOM,3.000000,3.590452,0.000000,0.590452
,EOY(points),64.000000,75.106862,0.000000,11.106862
,DeadlinesMet,17.000000,378.844988,0.000000,361.844988
,TaskAssigned,467.000000,467.000002,0.000000,0.000002
,EOM points (agg),414.000000,1919.735963,0.000000,1505.735963
,Manager Score,48.000000,91.152149,0.000000,43.152149
,TaskCompleted,367.000000,454.136760,0.000000,87.136760
195.000000,Holidays Taken,147.000000,6.182831,-140.817169,0.000000
0.042060,DeadlinesMissed,58.000000,2.439484,-55.560516,0.000000
,Experience(yrs),23.000000,23.000000,0.000000,0.000000
,number of EOM,4.000000,5.206282,0.000000,1.206282
,EOY(points),94.000000,94.000000,0.000000,0.000000
,DeadlinesMet,0.000000,44.736206,0.000000,44.736206
,TaskAssigned,61.000000,61.000000,0.000000,-0.000000
,EOM points (agg),584.000000,1195.548066,0.000000,611.548066
,Manager Score,59.000000,105.718613,0.000000,46.718613
,TaskCompleted,3.000000,58.560516,0.000000,55.560516
196.000000,Holidays Taken,105.000000,7.189182,-97.810819,0.000000
0.068468,DeadlinesMissed,180.000000,12.324311,-167.675689,-0.000000
,Experience(yrs),22.000000,22.000000,0.000000,-0.000000
,number of EOM,1.000000,5.139848,0.000000,4.139848
,EOY(points),33.000000,80.276746,0.000000,47.276746
,DeadlinesMet,144.000000,300.217674,0.000000,156.217674
,TaskAssigned,385.000000,384.999999,0.000000,-0.000001
,EOM points (agg),1040.000000,1427.235926,0.000000,387.235926
,Manager Score,95.000000,94.999999,0.000000,-0.000001
,TaskCompleted,205.000000,372.675688,0.000000,167.675688
197.000000,Holidays Taken,62.000000,6.155439,-55.844561,-0.000000
0.099281,DeadlinesMissed,43.000000,4.269095,-38.730905,-0.000000
,Experience(yrs),7.000000,25.856376,0.000000,18.856376
,number of EOM,8.000000,8.000000,0.000000,-0.000000
,EOY(points),82.000000,82.000000,0.000000,-0.000000
,DeadlinesMet,14.000000,44.033577,0.000000,30.033577
,TaskAssigned,81.000000,81.000000,0.000000,-0.000000
,EOM points (agg),1116.000000,1115.999995,0.000000,-0.000005
,Manager Score,38.000000,105.559779,0.000000,67.559779
,TaskCompleted,38.000000,76.730905,0.000000,38.730905
198.000000,Holidays Taken,1.000000,0.103690,-0.896310,0.000000
0.103690,DeadlinesMissed,244.000000,25.300327,-218.699674,0.000001
,Experience(yrs),1.000000,19.065974,0.000000,18.065974
,number of EOM,9.000000,9.470773,0.000000,0.470773
,EOY(points),28.000000,142.351926,0.000000,114.351926
,DeadlinesMet,74.000000,162.204647,0.000000,88.204647
,TaskAssigned,333.000000,332.999999,0.000000,-0.000001
,EOM points (agg),864.000000,3719.542076,0.000000,2855.542076
,Manager Score,81.000000,195.960882,0.000000,114.960882
,TaskCompleted,89.000000,307.699672,0.000000,218.699672
199.000000,Holidays Taken,121.000000,9.231217,-111.768783,-0.000000
0.076291,DeadlinesMissed,163.000000,12.435441,-150.564559,-0.000000
,Experience(yrs),26.000000,26.000000,0.000000,0.000000
,number of EOM,10.000000,10.000000,0.000000,0.000000
,EOY(points),67.000000,92.673077,0.000000,25.673077
,DeadlinesMet,18.000000,321.025892,0.000000,303.025892
,TaskAssigned,416.000000,416.000001,0.000000,0.000001
,EOM points (agg),118.000000,1551.573817,0.000000,1433.573817
,Manager Score,23.000000,93.655147,0.000000,70.655147
,TaskCompleted,253.000000,403.564560,0.000000,150.564560
200.000000,Holidays Taken,141.000000,7.507060,-133.492940,0.000000
0.053242,DeadlinesMissed,89.000000,4.738499,-84.261501,-0.000000
,Experience(yrs),3.000000,23.721062,0.000000,20.721062
,number of EOM,7.000000,7.000000,0.000000,0.000000
,EOY(points),32.000000,77.044513,0.000000,45.044513
,DeadlinesMet,27.000000,145.678020,0.000000,118.678020
,TaskAssigned,187.000000,187.000000,0.000000,-0.000000
,EOM points (agg),481.000000,1173.095298,0.000000,692.095298
,Manager Score,91.000000,91.000000,0.000000,-0.000000
,TaskCompleted,98.000000,182.261501,0.000000,84.261501
201.000000,Holidays Taken,5.000000,0.891708,-4.108292,-0.000000
0.178342,DeadlinesMissed,194.000000,34.598272,-159.401728,-0.000001
