
input orientation, VRS
DMU,Category,Original,Target,Radial,Non-radial
,EOM points (agg),983.000000,982.999998,0.000000,-0.000002
,TaskCompleted,28.000000,114.151363,0.000000,86.151363
,number of EOM,1.000000,14.404049,0.000000,13.404049
61.000000,Holidays Taken,10.000000,10.000000,0.000000,0.000000
1.000000,DeadlinesMissed,17.000000,17.000000,0.000000,0.000000
,Manager Score,98.000000,98.000000,0.000000,0.000000
,Experience(yrs),27.000000,27.000000,0.000000,0.000000
,EOY(points),76.000000,76.000000,0.000000,0.000000
,TaskAssigned,220.000000,220.000000,0.000000,0.000000
,DeadlinesMet,179.000000,179.000000,0.000000,0.000000
,EOM points (agg),823.000000,823.000000,0.000000,0.000000
,TaskCompleted,203.000000,203.000000,0.000000,0.000000
,number of EOM,10.000000,10.000000,0.000000,0.000000
62.000000,Holidays Taken,60.000000,4.240129,-55.759871,-0.000000
0.070669,DeadlinesMissed,55.000000,3.886785,-51.113215,0.000000
,Manager Score,6.000000,46.158349,0.000000,40.158349
,Experience(yrs),16.000000,16.000000,0.000000,0.000000
,EOY(points),13.000000,43.190660,0.000000,30.190660
,TaskAssigned,56.000000,106.847039,0.000000,50.847039
,DeadlinesMet,51.000000,98.362938,0.000000,47.362938
,EOM points (agg),233.000000,232.999998,0.000000,-0.000002
,TaskCompleted,1.000000,102.960253,0.000000,101.960253
,number of EOM,3.000000,5.954930,0.000000,2.954930
63.000000,Holidays Taken,72.000000,12.266634,-59.733366,-0.000000
0.170370,DeadlinesMissed,67.000000,11.414785,-55.585215,0.000000
,Manager Score,52.000000,132.394509,0.000000,80.394509
,Experience(yrs),26.000000,43.261152,0.000000,17.261152
,EOY(points),93.000000,120.764167,0.000000,27.764167
,TaskAssigned,343.000000,342.999996,0.000000,-0.000004
,DeadlinesMet,110.000000,310.245327,0.000000,200.245327
,EOM points (agg),652.000000,651.999994,0.000000,-0.000006
,TaskCompleted,276.000000,331.585212,0.000000,55.585212
,number of EOM,4.000000,15.778469,0.000000,11.778469
64.000000,Holidays Taken,84.000000,69.801483,-14.198517,0.000000
0.830970,DeadlinesMissed,2.000000,1.661940,-0.338060,0.000000
,Manager Score,9.000000,38.508459,0.000000,29.508459
,Experience(yrs),5.000000,23.014973,0.000000,18.014973
,EOY(points),40.000000,41.639024,0.000000,1.639024
,TaskAssigned,343.000000,342.999999,0.000000,-0.000001
,DeadlinesMet,99.000000,265.458056,0.000000,166.458056
,EOM points (agg),1014.000000,1014.000001,0.000000,0.000001
,TaskCompleted,341.000000,341.338059,0.000000,0.338059
,number of EOM,10.000000,10.000000,0.000000,-0.000000
65.000000,Holidays Taken,143.000000,10.640770,-132.359230,0.000000
0.074411,DeadlinesMissed,234.000000,17.412169,-216.587831,0.000000
,Manager Score,87.000000,107.874719,0.000000,20.874719
,Experience(yrs),26.000000,32.276842,0.000000,6.276842
,EOY(points),25.000000,90.933196,0.000000,65.933196
,TaskAssigned,298.000000,298.000000,0.000000,0.000000
,DeadlinesMet,138.000000,233.105993,0.000000,95.105993
,EOM points (agg),716.000000,716.000003,0.000000,0.000003
,TaskCompleted,64.000000,280.587831,0.000000,216.587831
,number of EOM,4.000000,11.644093,0.000000,7.644093
66.000000,Holidays Taken,107.000000,21.120950,-85.879051,0.000000
0.197392,DeadlinesMissed,29.000000,5.724370,-23.275631,0.000000
,Manager Score,38.000000,112.417663,0.000000,74.417663
,Experience(yrs),5.000000,39.571806,0.000000,34.571806
,EOY(points),8.000000,78.433909,0.000000,70.433909
,TaskAssigned,251.000000,251.000000,0.000000,-0.000000
,DeadlinesMet,108.000000,213.845783,0.000000,105.845783
,EOM points (agg),780.000000,779.999997,0.000000,-0.000003
,TaskCompleted,222.000000,245.275630,0.000000,23.275630
,number of EOM,7.000000,12.633817,0.000000,5.633817
67.000000,Holidays Taken,150.000000,39.844513,-110.155488,0.000001
0.265630,DeadlinesMissed,15.000000,3.984451,-11.015549,0.000000
,Manager Score,30.000000,94.125262,0.000000,64.125262
,Experience(yrs),1.000000,28.960169,0.000000,27.960169
,EOY(points),53.000000,53.000000,0.000000,-0.000000
,TaskAssigned,66.000000,102.935407,0.000000,36.935407
,DeadlinesMet,9.000000,31.772014,0.000000,22.772014
,EOM points (agg),1106.000000,1105.999998,0.000000,-0.000002
,TaskCompleted,51.000000,98.950956,0.000000,47.950956
,number of EOM,2.000000,9.913230,0.000000,7.913230
68.000000,Holidays Taken,14.000000,3.834711,-10.165289,0.000000
0.273908,DeadlinesMissed,196.000000,53.685950,-142.314050,-0.000000
,Manager Score,24.000000,71.349862,0.000000,47.349862
,Experience(yrs),5.000000,35.658402,0.000000,30.658402
,EOY(points),65.000000,84.528926,0.000000,19.528926
,TaskAssigned,249.000000,261.024794,0.000000,12.024794
,DeadlinesMet,58.000000,178.457301,0.000000,120.457301
,EOM points (agg),114.000000,241.674931,0.000000,127.674931
,TaskCompleted,53.000000,207.338843,0.000000,154.338843
,number of EOM,12.000000,12.000000,0.000000,0.000000
69.000000,Holidays Taken,95.000000,7.625255,-87.374745,-0.000000
0.080266,DeadlinesMissed,45.000000,3.611963,-41.388037,0.000000
,Manager Score,21.000000,78.444519,0.000000,57.444519
,Experience(yrs),14.000000,27.939011,0.000000,13.939011
,EOY(points),51.000000,79.100242,0.000000,28.100242
,TaskAssigned,98.000000,243.559937,0.000000,145.559937
,DeadlinesMet,79.000000,227.099567,0.000000,148.099567
,EOM points (agg),189.000000,189.000000,0.000000,-0.000000
,TaskCompleted,53.000000,239.947974,0.000000,186.947974
,number of EOM,10.000000,10.000000,0.000000,-0.000000
70.000000,Holidays Taken,81.000000,10.880515,-70.119485,0.000000
0.134327,DeadlinesMissed,116.000000,15.581973,-100.418027,0.000000
,Manager Score,10.000000,101.462556,0.000000,91.462556
,Experience(yrs),28.000000,29.866204,0.000000,1.866204
,EOY(points),68.000000,77.706585,0.000000,9.706585
,TaskAssigned,141.000000,141.000000,0.000000,0.000000
,DeadlinesMet,108.000000,108.000000,0.000000,0.000000
,EOM points (agg),1030.000000,1029.999999,0.000000,-0.000001
,TaskCompleted,25.000000,125.418027,0.000000,100.418027
,number of EOM,7.000000,11.841513,0.000000,4.841513
71.000000,Holidays Taken,138.000000,25.275923,-112.724077,-0.000000
0.183159,DeadlinesMissed,14.000000,2.564224,-11.435776,0.000000
,Manager Score,94.000000,94.000000,0.000000,0.000000
,Experience(yrs),7.000000,28.939100,0.000000,21.939100
,EOY(points),69.000000,103.215405,0.000000,34.215405
,TaskAssigned,193.000000,271.096662,0.000000,78.096662
,DeadlinesMet,54.000000,212.715673,0.000000,158.715673
,EOM points (agg),138.000000,274.393520,0.000000,136.393520
,TaskCompleted,179.000000,268.532437,0.000000,89.532437
,number of EOM,1.000000,11.643157,0.000000,10.643157
72.000000,Holidays Taken,20.000000,8.305920,-11.694080,0.000000
0.415296,DeadlinesMissed,92.000000,38.207231,-53.792769,-0.000000
,Manager Score,78.000000,99.062226,0.000000,21.062226
,Experience(yrs),20.000000,31.213270,0.000000,11.213270
,EOY(points),89.000000,89.000000,0.000000,-0.000000
,TaskAssigned,222.000000,222.000000,0.000000,-0.000000
,DeadlinesMet,99.000000,189.452924,0.000000,90.452924
,EOM points (agg),741.000000,740.999999,0.000000,-0.000001
,TaskCompleted,130.000000,183.792769,0.000000,53.792769
,number of EOM,10.000000,10.000000,0.000000,0.000000
73.000000,Holidays Taken,26.000000,8.561260,-17.438740,-0.000000
0.329279,DeadlinesMissed,172.000000,56.636030,-115.363969,-0.000001
,Manager Score,45.000000,88.215480,0.000000,43.215480
,Experience(yrs),19.000000,27.662483,0.000000,8.662483
,EOY(points),56.000000,74.130991,0.000000,18.130991
,TaskAssigned,200.000000,199.999997,0.000000,-0.000003
,DeadlinesMet,27.000000,67.134396,0.000000,40.134396
,EOM points (agg),1062.000000,1061.999990,0.000000,-0.000010
,TaskCompleted,28.000000,143.363967,0.000000,115.363967
,number of EOM,4.000000,8.518993,0.000000,4.518993
74.000000,Holidays Taken,105.000000,9.953162,-95.046838,-0.000000
0.094792,DeadlinesMissed,42.000000,3.981265,-38.018735,-0.000000
,Manager Score,100.000000,99.999999,0.000000,-0.000001
,Experience(yrs),13.000000,35.167837,0.000000,22.167837
,EOY(points),90.000000,103.395784,0.000000,13.395784
,TaskAssigned,223.000000,339.929739,0.000000,116.929739
,DeadlinesMet,104.000000,313.036687,0.000000,209.036687
,EOM points (agg),79.000000,130.249804,0.000000,51.249804
,TaskCompleted,181.000000,335.948475,0.000000,154.948475
,number of EOM,7.000000,12.334114,0.000000,5.334114
75.000000,Holidays Taken,96.000000,11.622863,-84.377137,-0.000000
0.121071,DeadlinesMissed,185.000000,22.398225,-162.601774,-0.000000
,Manager Score,58.000000,118.215470,0.000000,60.215470
,Experience(yrs),27.000000,34.177113,0.000000,7.177113
,EOY(points),96.000000,96.000000,0.000000,-0.000000
,TaskAssigned,263.000000,262.999998,0.000000,-0.000002
,DeadlinesMet,91.000000,220.248521,0.000000,129.248521
,EOM points (agg),932.000000,931.999998,0.000000,-0.000002
,TaskCompleted,78.000000,240.601773,0.000000,162.601773
,number of EOM,8.000000,12.398319,0.000000,4.398319
76.000000,Holidays Taken,101.000000,8.821940,-92.178060,0.000000
0.087346,DeadlinesMissed,324.000000,28.300083,-295.699917,0.000000
,Manager Score,74.000000,79.734976,0.000000,5.734976
,Experience(yrs),26.000000,26.966923,0.000000,0.966923
,EOY(points),69.000000,71.797498,0.000000,2.797498
,TaskAssigned,378.000000,378.000002,0.000000,0.000002
,DeadlinesMet,49.000000,167.777984,0.000000,118.777984
,EOM points (agg),538.000000,538.000004,0.000000,0.000004
,TaskCompleted,54.000000,349.699919,0.000000,295.699919
,number of EOM,4.000000,9.197399,0.000000,5.197399
77.000000,Holidays Taken,126.000000,7.122228,-118.877772,-0.000000
0.056526,DeadlinesMissed,256.000000,14.470559,-241.529441,-0.000000
,Manager Score,22.000000,91.857709,0.000000,69.857709
,Experience(yrs),8.000000,34.875659,0.000000,26.875659
,EOY(points),12.000000,96.739704,0.000000,84.739704
,TaskAssigned,285.000000,320.200106,0.000000,35.200106
,DeadlinesMet,274.000000,284.910250,0.000000,10.910250
,EOM points (agg),0.000000,138.274666,0.000000,138.274666
,TaskCompleted,29.000000,305.729546,0.000000,276.729546
,number of EOM,12.000000,12.000000,0.000000,-0.000000
78.000000,Holidays Taken,147.000000,13.256869,-133.743131,0.000000
0.090183,DeadlinesMissed,343.000000,30.932695,-312.067305,-0.000000
,Manager Score,76.000000,147.193935,0.000000,71.193935
,Experience(yrs),16.000000,45.108745,0.000000,29.108745
,EOY(points),66.000000,130.253893,0.000000,64.253893
,TaskAssigned,361.000000,394.468083,0.000000,33.468083
,DeadlinesMet,343.000000,343.000001,0.000000,0.000001
,EOM points (agg),871.000000,871.000000,0.000000,-0.000000
,TaskCompleted,18.000000,363.535388,0.000000,345.535388
,number of EOM,10.000000,15.392163,0.000000,5.392163
79.000000,Holidays Taken,64.000000,8.877519,-55.122481,0.000000
0.138711,DeadlinesMissed,129.000000,17.893749,-111.106251,0.000000
,Manager Score,34.000000,106.035957,0.000000,72.035957
,Experience(yrs),5.000000,35.213694,0.000000,30.213694
,EOY(points),25.000000,102.331949,0.000000,77.331949
,TaskAssigned,311.000000,324.827486,0.000000,13.827486
,DeadlinesMet,294.000000,293.999999,0.000000,-0.000001
,EOM points (agg),383.000000,383.000001,0.000000,0.000001
,TaskCompleted,182.000000,306.933737,0.000000,124.933737
,number of EOM,4.000000,11.799694,0.000000,7.799694
80.000000,Holidays Taken,35.000000,7.503595,-27.496405,-0.000000
0.214388,DeadlinesMissed,190.000000,40.733803,-149.266196,-0.000000
,Manager Score,78.000000,93.232400,0.000000,15.232400
,Experience(yrs),30.000000,38.045074,0.000000,8.045074
,EOY(points),85.000000,97.643355,0.000000,12.643355
,TaskAssigned,371.000000,371.000001,0.000000,0.000001
,DeadlinesMet,47.000000,237.254080,0.000000,190.254080
,EOM points (agg),371.000000,371.000003,0.000000,0.000003
,TaskCompleted,181.000000,330.266198,0.000000,149.266198
,number of EOM,9.000000,12.932711,0.000000,3.932711
81.000000,Holidays Taken,144.000000,15.709838,-128.290162,-0.000000
0.109096,DeadlinesMissed,14.000000,1.527345,-12.472655,-0.000000
,Manager Score,39.000000,39.000000,0.000000,-0.000000
,Experience(yrs),8.000000,13.259725,0.000000,5.259725
,EOY(points),6.000000,15.437383,0.000000,9.437383
,TaskAssigned,29.000000,61.305792,0.000000,32.305792
,DeadlinesMet,23.000000,32.955613,0.000000,9.955613
,EOM points (agg),444.000000,443.999999,0.000000,-0.000001
,TaskCompleted,15.000000,59.778447,0.000000,44.778447
,number of EOM,0.000000,3.657557,0.000000,3.657557
82.000000,Holidays Taken,57.000000,4.887119,-52.112881,0.000000
0.085739,DeadlinesMissed,118.000000,10.117193,-107.882807,0.000000
,Manager Score,33.000000,63.120355,0.000000,30.120355
,Experience(yrs),24.000000,24.000000,0.000000,0.000000
,EOY(points),12.000000,66.513448,0.000000,54.513448
,TaskAssigned,142.000000,220.077034,0.000000,78.077034
,DeadlinesMet,131.000000,195.601774,0.000000,64.601774
,EOM points (agg),75.000000,95.565393,0.000000,20.565393
,TaskCompleted,24.000000,209.959841,0.000000,185.959841
,number of EOM,8.000000,8.256806,0.000000,0.256806
83.000000,Holidays Taken,147.000000,88.911416,-58.088585,0.000001
0.604840,DeadlinesMissed,0.000000,0.000000,-0.000000,0.000000
,Manager Score,13.000000,70.297501,0.000000,57.297501
,Experience(yrs),8.000000,37.636551,0.000000,29.636551
,EOY(points),90.000000,127.890152,0.000000,37.890152
,TaskAssigned,115.000000,115.000000,0.000000,0.000000
,DeadlinesMet,13.000000,32.694431,0.000000,19.694431
,EOM points (agg),999.000000,999.000004,0.000000,0.000004
,TaskCompleted,115.000000,115.000000,0.000000,0.000000
,number of EOM,0.000000,22.452850,0.000000,22.452850
84.000000,Holidays Taken,133.000000,10.693866,-122.306134,0.000000
0.080405,DeadlinesMissed,50.000000,4.020250,-45.979750,0.000000
,Manager Score,16.000000,94.818749,0.000000,78.818749
,Experience(yrs),27.000000,33.785172,0.000000,6.785172
,EOY(points),74.000000,88.941314,0.000000,14.941314
,TaskAssigned,303.000000,303.000008,0.000000,0.000008
,DeadlinesMet,277.000000,277.411608,0.000000,0.411608
,EOM points (agg),238.000000,238.000006,0.000000,0.000006
,TaskCompleted,253.000000,298.979757,0.000000,45.979757
,number of EOM,1.000000,11.344160,0.000000,10.344160
85.000000,Holidays Taken,127.000000,6.633980,-120.366020,-0.000000
0.052236,DeadlinesMissed,111.000000,5.798203,-105.201797,-0.000000
,Manager Score,75.000000,74.999999,0.000000,-0.000001
,Experience(yrs),0.000000,25.916823,0.000000,25.916823
,EOY(points),57.000000,72.200871,0.000000,15.200871
,TaskAssigned,184.000000,199.173393,0.000000,15.173393
,DeadlinesMet,123.000000,185.785961,0.000000,62.785961
,EOM points (agg),291.000000,290.999996,0.000000,-0.000004
,TaskCompleted,73.000000,193.375190,0.000000,120.375190
,number of EOM,3.000000,9.331675,0.000000,6.331675
86.000000,Holidays Taken,52.000000,10.048435,-41.951565,-0.000000
0.193239,DeadlinesMissed,126.000000,24.348131,-101.651868,-0.000001
,Manager Score,91.000000,91.293372,0.000000,0.293372
,Experience(yrs),5.000000,25.587620,0.000000,20.587620
,EOY(points),20.000000,69.873603,0.000000,49.873603
,TaskAssigned,267.000000,266.999998,0.000000,-0.000002
,DeadlinesMet,87.000000,148.109514,0.000000,61.109514
,EOM points (agg),857.000000,856.999995,0.000000,-0.000005
,TaskCompleted,141.000000,242.651867,0.000000,101.651867
,number of EOM,0.000000,9.316828,0.000000,9.316828
87.000000,Holidays Taken,52.000000,6.319628,-45.680372,-0.000000
0.121531,DeadlinesMissed,116.000000,14.097631,-101.902369,-0.000000
,Manager Score,30.000000,74.741056,0.000000,44.741056
,Experience(yrs),4.000000,25.561098,0.000000,21.561098
,EOY(points),72.000000,72.000000,0.000000,-0.000000
,TaskAssigned,167.000000,187.009574,0.000000,20.009574
,DeadlinesMet,53.000000,173.455393,0.000000,120.455393
,EOM points (agg),355.000000,355.000000,0.000000,-0.000000
,TaskCompleted,51.000000,172.911944,0.000000,121.911944
,number of EOM,2.000000,8.762915,0.000000,6.762915
88.000000,Holidays Taken,68.000000,13.816968,-54.183032,0.000000
0.203191,DeadlinesMissed,117.000000,23.773313,-93.226687,0.000000
,Manager Score,60.000000,137.669717,0.000000,77.669717
,Experience(yrs),24.000000,40.199803,0.000000,16.199803
,EOY(points),21.000000,112.969786,0.000000,91.969786
,TaskAssigned,365.000000,365.000000,0.000000,0.000000
,DeadlinesMet,180.000000,280.574790,0.000000,100.574790
,EOM points (agg),1002.000000,1002.000000,0.000000,-0.000000
,TaskCompleted,248.000000,341.226687,0.000000,93.226687
,number of EOM,3.000000,14.599863,0.000000,11.599863
89.000000,Holidays Taken,59.000000,9.537255,-49.462746,0.000000
0.161648,DeadlinesMissed,46.000000,7.435826,-38.564175,0.000000
,Manager Score,47.000000,90.055635,0.000000,43.055635
,Experience(yrs),7.000000,28.983456,0.000000,21.983456
,EOY(points),46.000000,72.886492,0.000000,26.886492
,TaskAssigned,85.000000,84.999999,0.000000,-0.000001
,DeadlinesMet,78.000000,79.562426,0.000000,1.562426
,EOM points (agg),867.000000,867.000003,0.000000,0.000003
,TaskCompleted,39.000000,77.564173,0.000000,38.564173
,number of EOM,11.000000,11.838992,0.000000,0.838992
90.000000,Holidays Taken,22.000000,8.123264,-13.876736,0.000000
0.369239,DeadlinesMissed,47.000000,17.354245,-29.645755,0.000000
,Manager Score,91.000000,91.000000,0.000000,0.000000
,Experience(yrs),26.000000,30.569040,0.000000,4.569040
,EOY(points),61.000000,83.908202,0.000000,22.908202
,TaskAssigned,94.000000,184.253830,0.000000,90.253830
,DeadlinesMet,22.000000,170.945101,0.000000,148.945101
,EOM points (agg),576.000000,576.000003,0.000000,0.000003
,TaskCompleted,47.000000,166.899584,0.000000,119.899584
,number of EOM,4.000000,10.857644,0.000000,6.857644
91.000000,Holidays Taken,19.000000,7.698073,-11.301927,-0.000000
0.405162,DeadlinesMissed,189.000000,76.575568,-112.424431,-0.000000
,Manager Score,42.000000,89.723321,0.000000,47.723321
,Experience(yrs),13.000000,28.167923,0.000000,15.167923
,EOY(points),36.000000,79.618530,0.000000,43.618530
,TaskAssigned,242.000000,241.999999,0.000000,-0.000001
,DeadlinesMet,55.000000,89.330268,0.000000,34.330268
,EOM points (agg),1063.000000,1062.999994,0.000000,-0.000006
,TaskCompleted,53.000000,165.424430,0.000000,112.424430
,number of EOM,6.000000,7.239107,0.000000,1.239107
92.000000,Holidays Taken,31.000000,9.380011,-21.619988,-0.000000
0.302581,DeadlinesMissed,21.000000,6.354201,-14.645799,-0.000000
,Manager Score,40.000000,100.534802,0.000000,60.534802
,Experience(yrs),28.000000,34.236743,0.000000,6.236743
,EOY(points),93.000000,93.000000,0.000000,-0.000000
,TaskAssigned,30.000000,225.548819,0.000000,195.548819
,DeadlinesMet,16.000000,210.854659,0.000000,194.854659
,EOM points (agg),522.000000,521.999996,0.000000,-0.000004
,TaskCompleted,9.000000,219.194618,0.000000,210.194618
,number of EOM,4.000000,12.801953,0.000000,8.801953
93.000000,Holidays Taken,37.000000,11.310451,-25.689549,-0.000000
0.305688,DeadlinesMissed,21.000000,6.419445,-14.580555,-0.000000
,Manager Score,30.000000,76.865041,0.000000,46.865041
,Experience(yrs),1.000000,25.648641,0.000000,24.648641
